caseid,weight,sample,int_date,lang,cregion,state,usr,density,form,q1,q2a,q2b,q2c,q2e,q2f,q2gf1,q2hf2,q3,q4,q5a,q5b,q5c,q6,q7,q8,q9f1,q9f1_code1,q9f1_code2,q9f1_code3,q12a,q12b,q13,q16,q17,q18,q20f1,q21af2,q21bf2,q21cf2,q23,q24a,q24b,q24c,q24d,q24e,q24f,q25,q27,q28,q29,q30,q32,q33,q34,q35,q37,q38,q39,q40,q41,knosct14,knosct15,knosct16,knosct17,knosct18,knosct19,knosct_count,sexz,agerec,educ2,scideg,hisp,racecmb,race3m1,race3m2,race3m3,race3m4,racethn,birth_hisp,usborn,marital,parent,citizen,relig,chr,born,attend,income,reg,party,partyln,ideo,hh1,hh3,eminuse,intmob,ql1,ql1a,qc1
102905,13.3571428571429,1,82414,1,2,17,R,1,2,2,4,2,2,4,4, ,3,2,1,1,1,1,1,2,1, , , , ,1,1,1,1,9,2, ,1,1, ,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,3,1,1,1,3,2,2,4,1,77,3, ,2,1,1, , , ,1, ,1,1,2, ,2, ,2,3,5,1,1, ,2,2,2,1,2,1, , 
102920,9,1,82114,1,3,22,U,2,1,2,2,1,3,4,4,2, ,1,1,2,1,2,1,2,2, , , , ,1,1,1,2, ,1,2, , , ,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,3,2,9,2,2,1,1,1,3,2,1,5,2,33,5, ,2,1,1, , , ,1, ,4,3,1, ,1, ,1,4,5,3,3,2,2,4,2,1,1,1, , 
102926,1.64285714285714,1,82114,1,2,17,S,5,2,1,2,2,2,3,2, ,2,2,1,9,1,9,1,1,2, , , , ,1,1,1,1,1,1, ,1,1, ,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,3,2,2,2,3,1,2,1,3,2,1,6,2,63,4, ,2,1,1, , , ,1, ,1,3,2, ,2, ,2,5,4,1,2, ,5,1, ,1,1,1, , 
102939,4.14285714285714,1,82114,1,3,12,R,1,1,2,4,2,4,3,4,4, ,1,1,1,1,2,2,1,1,1,98, , ,1,1,1,1,2,1,2, , , ,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,4,2,1,1,2,2,55,2, ,2,1,1, , , ,1, ,1,5,2, ,1, ,1,2,2,1,1, ,2,1, ,2,2,1, , 
102943,1.71428571428571,1,82114,1,3,22,U,4,1,2,3,1,1,3,3,3, ,2,2,2,1,2,2,2,2, , , , ,1,1,2,1,1,1,3, , , ,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,9,2,3,2,2,9,1,2,8,2,1,70,3, ,2,2,2, , , ,2, ,1,6,2, ,1, ,1,4,2,1,2, ,2,1, ,2,2,1, , 
102944,1.5,1,82114,1,3,12,S,4,1,1,3,2,2,2,3,3, ,3,1,1,1,1,1,9,9, , , , ,1,1,1,1,1,1,1, , , ,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,4,2,2,2,9,3,1,8,2,2,1,2,1,67,8,2,2,1,1, , , ,1, ,2,1,2,1,5, , ,5,2,1,1, ,3,2,2,1,1,1, , 
102947,3.57142857142857,1,82114,1,3,47,R,1,2,2,3,2,4,4,2, ,3,2,1,2,1,2,2,1,2, , , , ,1,2,2,1,1,1, ,1,1, ,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,4,1,49,3, ,2,1,1, , , ,1, ,1,1,2, ,12, , ,5,6,1,3,1,3,3,3,1,1,1, , 
102958,1.35714285714286,1,82414,1,3,48,U,2,2,2,4,3,3,4,2, ,3,3,1,2,1,1,2,1,2, , , , ,2,1,2,1,1,2, ,1,2, ,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,3,3,1,1,3,2,1,4,1,85,6,1,2,1,1, , , ,1, ,1,1,2, ,9, , ,6,10,1,3,1,2,2,2,1,2,1, , 
102976,4.14285714285714,1,82114,1,1,36,U,5,1,2,2,3,3,2,2,3, ,2,1,2,1,1,1,2,2, , , , ,1,1,2,1,1,1,2, , , ,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,3,1,2,1,3,2,1,6,1,31,5, ,2,3,3, , , ,4, ,2,6,2,1,9, , ,5,4,3,3,9,4,1, ,1,1,1, , 
102977,5,1,82214,1,3,13,R,1,2,2,1,1,1,2,1, ,9,2,1,1,1,1,1,1,2, , , , ,1,1,2,2, ,2, ,2, ,2,1,1,1,2,1,2,2,2,2,1,2,2,3,2,2,2,4,2,2,1,3,9,1,9,9,3,1,1,1,74,3, ,2,1,1, , , ,1, ,1,3,2, ,1, ,2,2,2,1,1, ,2,1, ,2,2,2, , 
102986,2.07142857142857,1,82114,1,3,12,U,4,2,1,2,2,2,3,2, ,2,2,1,1,1,2,2,1,2, , , , ,1,1,1,1,9,1, ,1,1, ,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,3,1,1,3,3,1,2,1,3,2,1,6,2,55,5, ,2,1,1, , , ,1, ,1,3,2, ,1, ,2,5,4,3,4,9,3,2,2,1,1,1, , 
103009,2.64285714285714,1,82114,1,3,12,S,3,2,1,3,1,1,3,1, ,9,2,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,2, ,1,1, ,1,9,2,9,1,1,1,2,1,1,1,1,9,2,1,2,4,9,2,2,9,3,1,8,2,2,8,1,2,79,4, ,2,1,1, , , ,1, ,1,1,2, ,5, , ,5,6,1,2, ,4,2,2,1,1,1, , 
103020,12.7142857142857,1,82114,1,3,24,S,3,2,2,3,1,2,3,3, ,4,2,1,1,1,2,1,1,2, , , , ,1,1,1,1,1,1, ,1,2, ,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,4,1,2,1,1,1,2,2,3,2,1,5,1,61,2, ,2,1,1, , , ,1, ,1,3,2, ,2, ,2,6,10,2,2, ,2,2,2,2,2,1, , 
103026,17.6428571428571,1,82114,1,2,18,S,3,1,2,2,4,3,3,4,3, ,1,1,1,1,9,2,1,2, , , , ,1,1,1,1,1,1,3, , , ,9,9,1,2,1,1,1,2,2,2,1,1,1,1,1,2,4,1,2,2,3,1,2,1,3,2,1,6,2,54,5, ,2,1,1, , , ,1, ,1,3,1, ,1, ,2,5,4,3,1, ,2,3,2,1,2,1, , 
103033,2.21428571428571,1,82314,1,3,37,S,2,2,1,1,9,1,1,2, ,3,1,2,1,1,1,2,2,1, , , , ,1,1,2,1,1,1, ,1,1, ,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,4,2,1,2,3,3,2,2,2,1,2,1,2,57,2, ,2,2,2, , , ,2, ,1,3,2, ,1, ,1,2,10,1,3,9,9,1, ,2,2,1, , 
103036,6.07142857142857,1,82114,1,1,36,U,5,2,9,1,1,2,4,1, ,3,3,2,1,2,2,1,9,2, , , , ,1,9,2,2, ,9, ,3, , ,1,1,2,2,1,9,2,1,1,2,2,1,2,2,2,2,4,2,2,2,1,2,1,8,3,1,8,1,1,50,3, ,2,4,2,3, , ,4, ,2,1,1,1,13, ,2,6,4,1,2, ,2,2,2,2,2,2,1, 
103044,2.5,1,82114,1,2,39,S,5,2,2,3,2,3,3,2, ,2,1,1,1,1,1,2,2,2, , , , ,1,1,1,1,1,1, ,2, ,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,4,1,2,1,3,1,2,1,3,2,1,6,1,67,8,1,2,1,1, , , ,1, ,1,1,2, ,1, ,2,4,9,1,1, ,2,2,1,1,2,1, , 
103051,10.5,1,82114,1,4,8,R,1,2,2,1,1,4,3,4, ,4,2,2,2,1,2,1,1,2, , , , ,2,2,1,1,2,1, ,1,1, ,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,1,1,1,2,2,2,3,2,18,2, ,2,1,1, , , ,1, ,1,6,2, ,13, ,1,2,7,3,1, ,2,3,3,1,1,1, , 
103091,2.5,1,82114,1,3,45,S,3,1,2,3,2,2,3,3,2, ,3,1,1,1,1,2,1,1,1,2, , ,1,1,1,2, ,2,1, , , ,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,4,1,2,1,2,1,1,1,2,2,1,4,2,67,6,2,2,2,2, , , ,2, ,1,5,2, ,1, ,1,1,3,1,2, ,4,1, ,2,2,2, , 
103093,30.1428571428571,1,82114,1,3,21,R,1,1,2,3,1,3,3,3,3, ,1,1,2,1,1,1,1,1,1,2, , ,1,1,1,2, ,1,1, , , ,1,2,2,9,2,1,2,2,2,1,2,2,1,2,2,2,3,2,2,1,3,1,2,1,3,2,4,5,2,34,5, ,2,1,1, , , ,1, ,1,1,1, ,1, ,1,1,2,1,1, ,3,4,2,1,1,1, , 
103094,5.71428571428571,1,82114,1,3,13,S,3,1,2,3,1,2,2,3,2, ,1,1,1,1,1,1,2,2, , , , ,1,1,2,1,2,2,1, , , ,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,3,2,1,6,1,42,5, ,2,1,1, , , ,1, ,1,1,1, ,1, ,1,1,10,1,3,1,2,5,2,2,1,1, , 
103113,19.1428571428571,1,82414,1,1,36,S,2,1,2,1,2,4,4,4,3, ,3,2,2,1,1,1,1,2, , , , ,2,2,2,2, ,2,3, , , ,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,4,1,2,2,1,1,2,1,1,2,1,5,1,63,4, ,2,1,1, , , ,1, ,1,3,2, ,2, ,2,6,3,1,1, ,1,1, ,1,1,1, , 
103116,29.6428571428571,1,82114,1,1,33,R,2,2,1,2,2,3,2,3, ,4,3,1,1,1,1,1,1,2, , , , ,1,2,1,1,1,2, ,2, ,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,3,1,8,8,2,2,1,3,1,67,3, ,2,1,1, , , ,1, ,1,1,2, ,1, ,1,1,6,3,3,1,2,2,2,2,2,1, , 
103120,5.42857142857143,1,82114,1,1,36,U,5,2,2,1,1,2,3,3, ,4,2,1,1,1,1,2,2,1, , , , ,1,1,1,1,1,1, ,1,2, ,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,3,2,1,6,1,37,8,2,2,1,1, , , ,1, ,1,2,2, ,1, ,2,3,8,1,3,1,3,2,2,1,1,1, , 
103128,9.07142857142857,1,82114,2,1,42,S,3,2,2,2,3,4,3,3, ,4,4,9,1,2,9,2,1,1, , , , ,1,1,9,2, ,2, ,1,9, ,1,2,1,2,2,9,2,2,1,2,1,1,9,2,2,2,1,2,2,2,9,2,2,8,1,1,8,1,2,60,3, ,1,5,7, , , ,3,1, ,1,2, ,1, ,1,1,3,3,9,9,3,4,4,2,2,2,1, 
103133,1.5,1,82114,1,3,12,S,4,1,1,2,1,2,4,3,2, ,2,1,1,1,1,2,1,2, , , , ,1,1,9,1,1,1,1, , , ,2,1,1,2,1,1,1,2,1,2,1,1,1,1,9,1,4,1,1,2,1,1,2,1,1,2,1,5,1,70,8,2,2,1,1, , , ,1, ,1,6,2, ,2, ,2,6,6,1,2, ,4,2,2,1,1,1, , 
103142,10.3571428571429,1,82114,1,4,53,S,1,1,2,3,3,3,4,4,2, ,1,1,2,1,1,1,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,1,2,2,2,2,9,2,1,1,1,2,3,2,2,2,1,2,2,2,3,1,2,1,3,2,1,6,2,63,6,1,2,1,1, , , ,1, ,1,1,2, ,1, ,2,3,10,1,2, ,4,2,2,1,1,1, , 
103150,3.28571428571429,1,82114,1,3,51,S,5,2,1,2,1,2,2,1, ,2,2,1,1,1,1,1,2,1, , , , ,1,1,1,2, ,2, ,1,1, ,1,1,9,1,1,1,2,2,1,2,2,1,2,2,2,1,3,1,1,1,3,1,1,3,3,1,1,3,1,59,3, ,2,2,2, , , ,2, ,1,1,2, ,1, ,1,1,6,1,3,2,3,2,2,1,1,1, , 
103158,20.2857142857143,1,82114,1,2,20,U,4,2,2,9,1,1,2,1, ,9,2,9,1,1,1,2,1,9, , , , ,1,1,1,9, ,9, ,1,2, ,2,1,2,9,9,2,2,2,1,1,1,1,2,9,9,1,2,9,9,2,3,3,8,8,3,8,8,1,2,88,3, ,2,1,1, , , ,1, ,1,5,2, ,2, ,2,3,3,1,2, ,3,1, ,2,2,2, , 
103159,7.07142857142857,1,82114,1,2,18,S,2,2,2,1,1,2,2,4, ,1,1,1,1,1,1,1,2,2, , , , ,1,1,2,1,2,1, ,2, ,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,3,1,2,2,2,1,2,1,3,2,1,6,1,67,8,1,2,1,1, , , ,1, ,1,1,2, ,2, ,2,3,8,1,3,1,3,2,2,1,1,1, , 
103169,1.92857142857143,1,82114,1,4,8,U,2,1,9,3,2,3,3,2,4, ,2,9,2,1,1,1,2,2, , , , ,1,1,1,1,2,1,2, , , ,2,1,2,1,2,1,1,2,2,1,9,1,1,2,2,1,4,2,2,2,3,1,9,1,2,2,1,4,2,35,8,2,2,9,9, , , ,9, ,1,1,1, ,11,1,1,4,7,3,4,2,3,4,2,1,1,1, , 
103173,1,1,82114,1,3,13,R,1,1,2,3,1,1,1,1,1, ,3,1,1,1,1,1,2,2, , , , ,1,1,2,1,1,1,1, , , ,2,1,1,9,2,1,2,2,1,1,1,1,2,2,2,2,4,1,1,2,9,2,8,8,3,2,8,2,2,82,8,2,2,1,1, , , ,1, ,1,5,2, ,1, ,2,2,5,1,1, ,3,1, ,1,1,1, , 
103186,1.64285714285714,1,82114,1,3,48,U,4,2,2,2,3,3,3,4, ,3,2,1,2,1,1,1,1,2, , , , ,1,1,1,1,2,1, ,1,1, ,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,4,1,1,2,1,2,29,6,2,2,2,2, , , ,2, ,1,4,2, ,9, , ,6,5,1,3,9,4,1, ,1,1,1, , 
103189,1.42857142857143,1,82114,1,3,47,S,4,2,2,2,1,3,4,1, ,4,2,1,1,1,1,1,1,1, , , , ,2,1,2,2, ,2, ,2, ,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,3,2,1,5,2,57,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,5,1,3,1,2,3,3,1,1,1, , 
103202,1.57142857142857,1,82114,1,2,29,S,4,2,1,1,1,1,2,1, ,1,1,1,1,1,1,1,1,2, , , , ,1,1,1,2, ,1, ,1,2, ,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,3,2,1,1,8,2,8,2,1,74,8,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,4,1,2, ,3,2,2,1,2,1, , 
103211,6.21428571428571,1,82414,1,4,8,S,3,1,2,1,2,1,2,1,1, ,2,1,1,1,1,1,2,1,1,2, , ,2,2,2,2, ,1,1, , , ,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,4,1,2,1,1,1,1,1,1,2,2,3,1,52,8,2,2,1,1, , , ,1, ,1,1,2, ,3, ,2,2,10,1,3,1,3,2,2,1,1,1, , 
103220,1.57142857142857,1,82514,1,4,4,S,2,1,2,3,2,2,3,4,3, ,2,9,1,1,1,2,1,2, , , , ,1,1,1,2, ,2,2, , , ,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,3,1,2,1,3,2,2,5,2,66,6,1,2,1,1, , , ,1, ,1,1,2, ,1, ,1,2,8,1,3,2,3,2,2,1,1,1, , 
103222,1.71428571428571,1,82214,1,4,6,U,3,2,2,3,3,3,4,4, ,4,3,1,1,1,1,2,2,2, , , , ,2,2,2,1,2,2, ,2, ,2,2,2,1,1,9,1,2,2,1,2,1,1,2,2,1,2,4,9,2,1,3,3,8,1,2,2,1,3,1,86,6,2,2,1,1, , , ,1, ,1,1,2, ,1, ,1,4,4,1,1, ,2,2,2,1,2,1, , 
103223,3.35714285714286,1,82114,1,4,6,S,5,2,2,3,2,3,2,9, ,3,3,1,1,1,3,1,1,1, , , , ,2,1,1,1,2,1, ,1,1, ,1,2,9,9,9,9,2,1,1,2,1,2,1,2,2,2,4,2,2,1,3,2,2,1,3,2,1,5,2,19,3, ,2,3,3, , , ,4, ,1,6,2, ,2, ,2,2,8,3,3,1,4,4,3,1,1,1, , 
103226,1.28571428571429,1,82114,1,4,6,U,2,1,2,2,1,4,4,4,4, ,1,1,1,1,1,2,2,2, , , , ,2,2,2,1,2,1,3, , , ,9,1,1,1,2,1,1,2,1,1,9,1,2,1,2,2,2,2,2,2,3,3,2,3,3,1,4,2,1,88,3, ,2,1,1, , , ,1, ,1,5,2, ,1, ,1,2,3,1,1, ,1,1, ,2,2,1, , 
103229,1.57142857142857,1,82114,1,4,4,U,3,1,2,1,1,1,2,1,1, ,1,1,1,1,1,1,2,2, , , , ,1,9,1,9, ,9,3, , , ,9,9,1,1,9,2,2,2,9,1,1,1,2,2,2,2,4,1,9,1,3,1,2,8,3,1,8,3,2,76,6,1,2,1,1, , , ,1, ,1,6,2, ,3, ,2,2,4,1,1, ,2,1, ,1,2,1, , 
103235,9.85714285714286,1,82314,1,4,4,S,1,1,2,3,3,3,3,4,3, ,2,1,1,1,1,1,2,2, , , , ,1,9,9,1,2,9,3, , , ,2,2,1,9,9,1,1,2,1,2,9,9,2,2,9,9,4,9,2,3,2,1,8,8,8,8,1,2,2,75,1, ,2,1,1, , , ,1, ,1,4,2, ,1, ,2,5,10,1,3,1,2,3,3,1,1,1, , 
103239,1.85714285714286,1,82114,1,4,35,R,1,2,2,3,3,4,4,4, ,3,1,1,1,2,1,1,1,1, , , , ,2,1,2,1,1,1, ,1,2, ,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,8,2,2,1,4,2,70,8,2,1,5,7, , , ,3,1, ,5,2, ,2, ,2,1,7,1,1, ,2,1, ,1,1,1, , 
103259,11.0714285714286,1,82114,1,4,6,S,2,1,1,1,3,3,3,2,3, ,2,1,1,1,1,2,2,2, , , , ,1,1,1,2, ,1,3, , , ,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,3,2,1,4,1,29,4, ,1,5,7, , , ,3,1, ,6,2, ,13, ,1,5,2,2,1, ,2,3,3,1,1,2,1, 
103263,2.78571428571429,1,82114,2,4,6,S,5,1,1,9,1,3,1,9,1, ,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,2,1,2, , , ,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,3,9,1,9,3,2,2,2,2,70,2, ,1,5,7, , , ,3,3, ,2,2,1,2, ,2,2,2,1,2, ,3,2,2,1,1,1, , 
103264,2.85714285714286,1,82114,1,4,6,S,5,2,2,2,2,2,3,2, ,3,1,1,1,1,1,1,2,2, , , , ,1,1,1,2, ,2, ,1,1, ,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,3,1,2,1,3,3,1,5,2,60,8,2,1,1,1, , , ,3,1, ,6,2, ,1, ,1,2,7,1,2, ,3,2,2,1,1,1, , 
103266,3.21428571428571,1,82114,1,4,6,S,1,2,2,2,2,3,3,3, ,3,1,1,1,1,1,1,2,2, , , , ,1,1,1,1,1,2, ,1,2, ,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,3,3,1,3,1,1,2,0,2,60,5, ,2,2,2, , , ,2, ,1,5,2, ,13, ,1,2,4,1,2, ,3,2,2,2,1,1, , 
103270,1,1,82114,1,4,6,S,5,1,2,1,2,2,2,3,2, ,3,1,1,1,1,1,2,1,1,7, , ,1,1,2,2, ,1,3, , , ,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,4,2,2,1,1,1,1,1,2,2,8,3,2,57,6,2,2,2,2, , , ,2, ,1,6,2, ,13, ,1,1,6,1,1, ,1,2,2,1,1,1, , 
103272,2.14285714285714,1,82114,1,3,48,U,5,2,2,1,1,3,3,9, ,3,4,1,1,1,2,2,2,1, , , , ,1,1,1,1,1,1, ,1,9, ,1,2,2,9,2,9,2,2,1,2,9,2,1,2,1,1,1,2,2,2,1,1,2,1,3,2,1,6,2,47,8,1,2,3,3, , , ,4, ,2,1,1,1,12, , ,4,9,1,9,2,4,4,2,1,1,1, , 
103281,3.42857142857143,1,82114,2,4,6,S,1,1,1,3,2,2,3,3,2, ,2,1,1,1,2,1,1,1,1,36, , ,1,1,1,2, ,1,2, , , ,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,3,2,1,5,2,37,3, ,1,1,1, , , ,3,3, ,1,1,2,2, ,2,1,2,3,3,1,2,4,2,2,1,1, , 
103294,1.57142857142857,1,82114,1,4,6,U,4,1,2,1,2,4,4,1,4, ,1,1,1,1,1,1,1,2, , , , ,1,1,1,1,1,1,2, , , ,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,5,2,68,8,2,2,1,1, , , ,1, ,1,3,2, ,10, , ,6,8,1,2, ,5,1, ,1,1,1, , 
